c MST generated by Kruskal's Algorithm using Quick Sort
g 20000 19999
e 1873 6862 2430
e 5131 17021 2431
e 8696 18351 2431
e 5405 7517 2432
e 6613 10981 2432
e 912 3661 2432
e 3128 5839 2432
e 12670 14259 2432
e 6451 8213 2433
e 9490 16219 2433
e 6174 19077 2434
e 3924 4862 2434
e 901 4974 2435
e 2251 16352 2435
e 11402 19231 2435
e 10222 19570 2436
e 1949 3799 2437
e 2342 7578 2437
e 398 2053 2437
e 2970 6219 2438
e 5707 9446 2438
e 5528 17819 2439
e 5580 8731 2439
e 8288 16230 2439
e 7980 17243 2440
e 17101 19263 2440
e 11984 15997 2440
e 191 1529 2440
e 19590 19648 2440
e 6088 17072 2440
e 7779 15699 2441
e 1325 3500 2441
e 13649 18675 2441
e 10007 15817 2441
e 5861 18145 2442
e 5881 16771 2442
e 3708 5936 2443
e 248 8951 2443
e 5426 13922 2444
e 7855 17995 2445
e 15630 19705 2445
e 14974 18601 2445
e 16956 17579 2445
e 8503 10373 2446
e 15435 15861 2446
e 2552 9593 2446
e 5169 18018 2449
e 582 10038 2450
e 15468 19826 2451
e 724 7430 2451
e 11004 13153 2452
e 9430 15612 2452
e 4999 14596 2452
e 5748 6716 2453
e 15612 19530 2453
e 3641 16510 2454
e 2703 13054 2454
e 12 14195 2454
e 11529 15419 2454
e 5011 9595 2455
e 143 3410 2455
e 18147 18589 2455
e 2378 15433 2456
e 10564 10969 2457
e 7366 12371 2458
e 11302 18046 2459
e 13331 15224 2459
e 8723 12591 2459
e 4264 19434 2460
e 5093 10017 2460
e 1281 14976 2461
e 2065 8027 2461
e 8809 11343 2462
e 1940 14112 2462
e 437 3627 2462
e 4778 14225 2462
e 532 2963 2462
e 4906 12691 2463
e 14976 18605 2464
e 13625 16824 2465
e 570 5394 2465
e 15885 19830 2465
e 5447 15583 2466
e 2370 3253 2466
e 7948 15159 2467
e 9247 10550 2467
e 2073 7000 2467
e 650 15355 2469
e 592 15447 2469
e 4775 18386 2470
e 2777 13224 2470
e 2365 5590 2470
e 10402 16870 2470
e 2374 5029 2470
e 7519 17690 2471
e 7403 15397 2471
e 12577 18118 2472
e 11453 13258 2472
e 9625 14150 2472
e 12207 19371 2472
e 2958 5194 2473
e 15887 17866 2473
e 13831 15469 2473
e 4305 17154 2474
e 4046 11868 2474
e 8044 10900 2475
e 16370 18443 2476
e 13489 17689 2476
e 4574 16918 2477
e 12152 19472 2478
e 6997 13290 2478
e 18940 19469 2479
e 3242 13453 2480
e 1335 3648 2480
e 5686 14913 2481
e 11450 16796 2481
e 6842 17909 2481
e 2180 2609 2482
e 2793 8639 2483
e 17487 19419 2483
e 6199 19370 2483
e 210 3838 2485
e 5817 15278 2485
e 7306 9556 2485
e 7942 15052 2485
e 2140 8902 2485
e 1531 14626 2486
e 464 4482 2486
e 701 18645 2486
e 2776 3541 2486
e 9210 13197 2486
e 10930 11487 2486
e 5000 11991 2486
e 3750 7353 2487
e 1661 19670 2487
e 8525 9662 2488
e 3888 9666 2489
e 8656 11631 2489
e 2781 15560 2489
e 4590 8862 2490
e 1392 14976 2491
e 9651 14901 2491
e 15283 19076 2492
e 6997 12657 2493
e 2336 19751 2494
e 3772 3832 2495
e 3205 18051 2496
e 1649 15939 2497
e 2751 4625 2497
e 4751 12879 2498
e 3574 12946 2498
e 1627 6971 2498
e 3942 13673 2498
e 6716 11468 2499
e 3664 14056 2499
e 1256 1613 2499
e 3805 7858 2499
e 3639 7407 2499
e 10044 10621 2500
e 9814 18997 2501
e 11131 12802 2501
e 453 984 2501
e 4801 17431 2502
e 436 1785 2502
e 471 19318 2502
e 6592 7574 2503
e 3176 7413 2503
e 12407 16819 2503
e 7449 13979 2503
e 11233 16297 2504
e 3531 14532 2504
e 1143 4466 2505
e 858 19627 2505
e 6703 6850 2505
e 4581 13575 2505
e 10892 13428 2505
e 12366 18370 2505
e 5233 9271 2505
e 1009 1706 2505
e 4233 17035 2506
e 2984 7549 2506
e 9291 19883 2507
e 715 16052 2507
e 828 1396 2507
e 4520 6820 2507
e 505 12410 2508
e 1292 15091 2508
e 926 9824 2508
e 12961 14169 2509
e 14863 15902 2510
e 10217 13963 2510
e 7271 19504 2511
e 3546 6729 2511
e 256 1353 2512
e 4802 13224 2513
e 8744 12673 2513
e 8058 18366 2514
e 8848 14339 2514
e 11618 18258 2515
e 2796 6267 2515
e 1436 8593 2516
e 11645 14090 2516
e 567 915 2516
e 4838 8336 2517
e 4905 18451 2517
e 2547 15448 2517
e 14382 18760 2517
e 9928 12090 2517
e 13814 15093 2517
e 158 613 2518
e 567 16730 2518
e 4256 6191 2519
e 6989 15129 2519
e 240 12179 2519
e 10220 11611 2519
e 4348 13973 2519
e 1758 2349 2520
e 929 2406 2520
e 1218 13601 2520
e 416 6072 2520
e 3029 8899 2520
e 14990 18990 2520
e 3011 11810 2522
e 926 14288 2522
e 2388 3174 2523
e 719 16531 2523
e 905 6529 2524
e 496 3887 2524
e 812 2475 2524
e 2513 8526 2524
e 9011 14483 2525
e 8199 19275 2525
e 2640 6825 2526
e 4531 12204 2526
e 5068 6117 2527
e 867 13206 2528
e 11846 12533 2528
e 1787 3104 2528
e 5577 7512 2529
e 7125 13811 2529
e 11414 14104 2529
e 8230 17031 2531
e 1353 1869 2532
e 819 11211 2532
e 7313 15375 2532
e 8147 16412 2532
e 6800 12933 2532
e 1262 15873 2533
e 692 875 2535
e 4030 12170 2535
e 4801 8294 2535
e 13805 16652 2535
e 9060 19496 2536
e 799 19225 2536
e 6572 9752 2536
e 3166 12948 2536
e 243 3930 2537
e 6330 19192 2538
e 6683 9375 2538
e 480 8674 2538
e 6037 11174 2539
e 11797 16470 2539
e 11991 19916 2539
e 5734 12143 2539
e 8409 9604 2539
e 13513 14411 2540
e 3607 7083 2540
e 589 15408 2540
e 2247 5349 2540
e 1329 2110 2541
e 1467 2811 2541
e 7581 12724 2542
e 15089 18264 2542
e 6608 9470 2543
e 1462 11504 2543
e 1765 9157 2543
e 3840 19604 2543
e 18349 18928 2543
e 9486 17694 2546
e 10331 12156 2547
e 3279 7758 2547
e 2734 2952 2547
e 6674 15921 2548
e 4511 5865 2549
e 11054 12359 2550
e 7739 11120 2550
e 3556 5087 2550
e 266 506 2550
e 1855 9222 2550
e 12102 17307 2550
e 6311 18173 2551
e 12994 17520 2551
e 8370 8861 2551
e 5404 15178 2551
e 11945 13652 2552
e 10628 15485 2552
e 3536 14713 2552
e 2150 18714 2553
e 5346 6995 2553
e 90 125 2553
e 15992 18308 2554
e 3825 6140 2554
e 10336 15484 2555
e 17668 18425 2556
e 2507 6790 2556
e 13995 15294 2557
e 13435 13489 2557
e 7215 9492 2557
e 151 11583 2557
e 12906 16933 2558
e 228 15331 2559
e 8217 12297 2559
e 1731 3475 2559
e 993 8202 2560
e 7064 12583 2560
e 11270 15718 2560
e 13671 16446 2562
e 6846 11686 2562
e 8445 17632 2562
e 17710 17758 2562
e 3060 3100 2563
e 7369 9966 2563
e 11321 15475 2564
e 10534 10987 2564
e 11192 18127 2565
e 5238 10999 2565
e 4317 15412 2565
e 8483 9023 2566
e 3645 6047 2566
e 1430 8503 2566
e 3461 7113 2567
e 3547 19333 2567
e 2399 11565 2567
e 4075 11706 2569
e 2849 11054 2569
e 2919 11438 2571
e 16505 17160 2571
e 466 6086 2571
e 2552 4210 2571
e 859 6686 2573
e 4885 6790 2573
e 7129 16592 2573
e 7476 18240 2574
e 2879 17569 2574
e 2647 9074 2575
e 8707 9141 2576
e 657 19655 2576
e 1630 6475 2577
e 546 3908 2578
e 1039 14577 2578
e 11864 19261 2578
e 2016 18159 2579
e 6370 9952 2579
e 14258 16647 2579
e 699 766 2580
e 13109 14366 2580
e 1095 8590 2580
e 15892 17695 2580
e 15397 16291 2580
e 14406 19807 2581
e 8196 15417 2581
e 2211 6481 2581
e 468 719 2582
e 5993 11185 2582
e 1421 14956 2582
e 7091 9067 2582
e 18913 19072 2582
e 5668 13601 2582
e 1869 6896 2582
e 10276 16065 2583
e 12707 15886 2583
e 637 7669 2583
e 2467 17586 2583
e 8199 11916 2583
e 1259 16252 2584
e 6020 7673 2584
e 3404 18716 2584
e 17236 19404 2584
e 5321 11926 2585
e 14295 18713 2586
e 1659 4405 2586
e 8972 16988 2586
e 14082 18940 2586
e 2189 19923 2586
e 12221 17478 2586
e 12566 19610 2587
e 2848 7860 2587
e 2489 7638 2587
e 218 12819 2588
e 4868 5698 2588
e 3876 19707 2588
e 5105 5496 2588
e 7554 14780 2588
e 8501 12668 2589
e 12349 16339 2589
e 10077 16397 2590
e 6040 16471 2590
e 2562 4127 2591
e 7811 8799 2592
e 5097 5998 2592
e 10173 13351 2593
e 2122 8599 2594
e 1485 19958 2594
e 8775 18973 2594
e 123 8398 2594
e 8790 11727 2595
e 4021 6671 2595
e 2528 13315 2595
e 7920 10000 2596
e 4689 9953 2596
e 6544 11359 2596
e 580 8145 2596
e 9498 16424 2597
e 703 6781 2598
e 2061 2371 2599
e 1302 10532 2600
e 4583 4861 2600
e 1505 7438 2601
e 4887 12657 2601
e 1677 10467 2601
e 935 1228 2602
e 15069 18479 2602
e 1319 8273 2602
e 11092 19329 2603
e 5987 11400 2604
e 4179 12597 2605
e 4480 12465 2605
e 1876 12940 2605
e 2373 18714 2606
e 15904 16840 2606
e 11330 18329 2607
e 6226 10009 2607
e 4036 18760 2607
e 3620 10776 2608
e 12060 15135 2608
e 9121 19354 2608
e 572 6624 2608
e 10701 11789 2609
e 7581 10853 2609
e 1659 15403 2609
e 10910 18369 2610
e 4030 18702 2611
e 14624 19678 2611
e 453 9377 2612
e 6089 8687 2613
e 952 15632 2613
e 16033 18698 2613
e 10554 16846 2614
e 2161 17547 2614
e 8247 15340 2615
e 10267 16207 2615
e 8634 18937 2615
e 779 18068 2615
e 12783 15217 2615
e 1034 13772 2615
e 195 571 2616
e 12223 17024 2616
e 95 8585 2616
e 14469 14879 2617
e 1263 6404 2618
e 1332 1363 2618
e 4703 9214 2618
e 2043 9768 2619
e 3423 17304 2621
e 8734 19101 2622
e 9054 11608 2623
e 2120 11651 2623
e 5941 13098 2623
e 13425 17547 2623
e 6615 13804 2623
e 8925 13398 2624
e 8202 12334 2625
e 6198 14604 2626
e 3871 11478 2627
e 8383 19189 2628
e 2125 16361 2628
e 5475 6246 2628
e 16644 19959 2628
e 11563 11753 2628
e 6295 18524 2628
e 779 1222 2629
e 11247 17078 2629
e 4788 5693 2630
e 8485 12980 2631
e 3645 11077 2631
e 1229 3601 2631
e 1250 3514 2632
e 6451 11725 2632
e 11425 13641 2633
e 2769 18302 2633
e 6079 15910 2633
e 137 222 2634
e 5534 7105 2634
e 6171 7528 2634
e 10977 11447 2635
e 591 8679 2636
e 3518 17397 2637
e 5008 9259 2637
e 9718 19936 2637
e 8365 15612 2637
e 11711 13835 2637
e 8093 15761 2638
e 1750 3672 2638
e 15997 18014 2638
e 5352 10210 2638
e 11550 12270 2639
e 15503 18067 2639
e 9763 15725 2639
e 2172 13923 2639
e 7870 11501 2639
e 4838 7943 2639
e 2525 3960 2640
e 3905 13080 2640
e 9620 14459 2640
e 13241 15249 2641
e 13905 19326 2641
e 4150 13011 2642
e 5324 9875 2642
e 4794 7762 2643
e 12596 16770 2643
e 11134 18460 2643
e 81 975 2643
e 4020 18822 2643
e 1501 13997 2644
e 3273 4100 2644
e 11731 19812 2644
e 16506 16703 2644
e 2299 9423 2645
e 4517 10481 2645
e 5600 12693 2647
e 9960 18369 2647
e 7723 13445 2647
e 1993 16376 2647
e 3267 9991 2648
e 7905 17306 2648
e 4598 13519 2650
e 4559 11811 2650
e 7776 13934 2651
e 7780 18434 2651
e 12912 17100 2651
e 1383 17559 2652
e 2357 18928 2652
e 9927 16747 2653
e 17500 19432 2653
e 1772 15766 2654
e 10382 17921 2654
e 7535 12823 2654
e 5862 6018 2654
e 7486 15751 2654
e 260 444 2655
e 728 1777 2655
e 1640 5594 2655
e 9575 16264 2655
e 1132 19473 2656
e 7164 17198 2657
e 7163 11340 2658
e 5851 15780 2658
e 12511 14030 2658
e 13927 15723 2658
e 15614 17667 2659
e 2366 17661 2659
e 10296 12073 2660
e 6757 7534 2660
e 8753 18918 2660
e 7178 16042 2661
e 14357 19911 2661
e 16686 17687 2661
e 2200 19151 2662
e 3782 10104 2662
e 3253 15530 2662
e 1779 11661 2663
e 4227 4880 2663
e 6109 15149 2663
e 289 7983 2664
e 6710 7155 2664
e 9535 18442 2664
e 6008 6257 2664
e 82 14350 2665
e 11864 17763 2665
e 2196 3843 2665
e 4939 15638 2665
e 12897 17078 2665
e 8132 9836 2666
e 4548 8271 2667
e 4082 15259 2667
e 6590 7010 2668
e 9566 15831 2668
e 9876 13125 2668
e 8882 16253 2668
e 8912 17839 2669
e 14333 19548 2670
e 1621 16369 2670
e 7848 15412 2670
e 4386 19667 2670
e 9909 14604 2670
e 7322 12289 2671
e 5402 17062 2671
e 7496 8900 2671
e 13320 16431 2672
e 7667 12689 2672
e 4184 14516 2675
e 13945 18514 2675
e 15966 17317 2675
e 10214 16896 2675
e 11403 15344 2675
e 4783 7234 2675
e 478 1793 2675
e 1640 1644 2675
e 1219 8183 2676
e 9854 17256 2676
e 3203 4273 2676
e 5969 12400 2677
e 162 6115 2677
e 1542 17026 2677
e 16706 17808 2678
e 735 1309 2678
e 3172 5645 2678
e 4033 9855 2678
e 1352 14034 2680
e 3368 6297 2680
e 3912 8241 2680
e 12235 13305 2681
e 11108 19722 2682
e 1328 9710 2682
e 4194 18187 2682
e 12448 18478 2683
e 16254 17114 2683
e 1827 9364 2684
e 78 123 2684
e 2759 19681 2685
e 6880 8572 2685
e 9447 18375 2685
e 1349 5588 2685
e 7506 18132 2685
e 3658 12565 2686
e 9019 19687 2686
e 7535 13270 2686
e 8948 12166 2686
e 10900 11493 2686
e 9724 16244 2686
e 6372 9657 2688
e 7552 11219 2688
e 7112 9936 2689
e 10280 17492 2689
e 121 521 2691
e 1285 5011 2691
e 556 4965 2692
e 3475 3633 2693
e 16095 17904 2693
e 2655 14163 2694
e 4467 9474 2695
e 2662 6889 2695
e 12619 18108 2695
e 4358 6708 2695
e 8827 10801 2695
e 12899 16714 2696
e 5940 10571 2696
e 13359 16011 2697
e 14557 15209 2697
e 3000 18063 2697
e 17386 19074 2697
e 11610 12121 2698
e 3777 8853 2698
e 8390 8882 2698
e 14666 17794 2698
e 15789 19364 2699
e 1882 17518 2699
e 5094 14962 2699
e 7331 13399 2699
e 859 13989 2699
e 7009 12763 2700
e 266 5226 2701
e 5183 12368 2701
e 8461 19671 2701
e 9994 15269 2703
e 4582 7216 2704
e 5642 5916 2704
e 1284 14379 2704
e 16504 16782 2704
e 3174 15004 2704
e 13331 17581 2705
e 494 2925 2705
e 9409 11938 2705
e 316 14782 2705
e 12894 17108 2705
e 6678 13265 2707
e 1037 4790 2707
e 8200 17302 2707
e 7900 19306 2708
e 3601 7618 2708
e 2820 5745 2708
e 3059 11721 2708
e 206 6365 2709
e 4294 18531 2709
e 1237 2427 2710
e 2593 17143 2711
e 3387 15944 2712
e 4836 10536 2712
e 5429 6652 2712
e 1547 13088 2712
e 16801 18205 2713
e 1055 17934 2714
e 9497 10265 2714
e 15113 18666 2714
e 12889 19436 2715
e 10449 16574 2715
e 1941 13337 2716
e 7748 8630 2716
e 12862 18301 2717
e 13888 15794 2717
e 7441 13855 2719
e 613 9201 2719
e 16749 18737 2719
e 5733 6696 2719
e 7878 14354 2720
e 1303 11536 2720
e 4501 5266 2720
e 9813 15031 2720
e 1195 8463 2721
e 4956 14204 2721
e 4612 17679 2721
e 280 3444 2721
e 3719 6672 2721
e 11228 11459 2721
e 436 8082 2721
e 4595 13318 2722
e 8725 15001 2722
e 16716 18376 2722
e 10128 13295 2722
e 4366 12435 2723
e 12064 14914 2723
e 12222 14509 2723
e 519 8456 2723
e 110 1766 2723
e 11943 18889 2723
e 8889 18249 2724
e 11912 13499 2724
e 1626 15543 2724
e 9606 11529 2724
e 9417 12031 2724
e 3047 5381 2725
e 5001 13770 2725
e 3276 8411 2725
e 13544 15068 2726
e 1979 17658 2726
e 1459 7274 2726
e 5645 9287 2726
e 4892 6538 2727
e 7732 8978 2727
e 1709 12783 2728
e 5643 6001 2728
e 4864 17221 2728
e 4112 18638 2729
e 1931 16443 2729
e 15877 18000 2729
e 3280 3339 2730
e 8143 17553 2730
e 11103 19924 2730
e 4885 14647 2731
e 15866 19514 2732
e 12650 12813 2732
e 3306 13788 2732
e 15 173 2733
e 2387 9520 2734
e 2850 10121 2735
e 1006 18645 2736
e 412 18752 2737
e 5580 7143 2738
e 2640 6548 2738
e 9933 17508 2739
e 977 3136 2739
e 2825 6380 2740
e 9811 18897 2740
e 5793 7708 2740
e 13091 19906 2741
e 9619 9899 2741
e 1320 14499 2741
e 107 12887 2742
e 5700 10954 2743
e 1834 1862 2743
e 1334 10748 2743
e 3279 5059 2743
e 5351 7128 2744
e 12167 17625 2744
e 3715 11138 2744
e 3496 10058 2744
e 4214 19583 2745
e 3281 19865 2746
e 5911 9114 2748
e 10871 12764 2748
e 3883 13254 2748
e 693 1225 2749
e 1256 1357 2749
e 985 16352 2750
e 348 2038 2750
e 2596 6693 2750
e 1169 6713 2751
e 17960 19076 2751
e 5377 9887 2751
e 5657 14275 2753
e 47 4075 2753
e 1755 3444 2753
e 14256 18976 2754
e 3669 13321 2755
e 2393 6769 2755
e 2518 12917 2755
e 4084 12986 2756
e 736 5718 2756
e 2252 9822 2757
e 228 1277 2757
e 13289 13418 2758
e 11772 15312 2759
e 5815 6337 2760
e 743 1793 2760
e 4832 7300 2760
e 10781 10965 2760
e 5344 12968 2761
e 9121 12399 2762
e 756 10686 2763
e 15610 16452 2763
e 4591 8348 2763
e 17952 18588 2765
e 18983 19204 2766
e 14317 19409 2766
e 11741 14832 2766
e 9792 14403 2766
e 15359 15613 2767
e 3580 4601 2767
e 9517 9861 2767
e 18603 18968 2767
e 3614 6038 2767
e 133 18662 2768
e 15281 16549 2769
e 1395 8674 2769
e 9228 11882 2769
e 4633 14477 2770
e 6085 16673 2770
e 324 2301 2771
e 9946 12155 2772
e 5904 5956 2772
e 9398 19700 2772
e 1402 2125 2772
e 7354 16690 2773
e 2663 9108 2774
e 629 11991 2775
e 9019 11983 2776
e 845 19641 2777
e 5095 8197 2777
e 279 1587 2778
e 618 9138 2778
e 5877 7953 2778
e 1694 19503 2779
e 4868 5393 2780
e 1568 4367 2780
e 1157 2947 2780
e 12798 18475 2780
e 12351 14076 2781
e 2074 17927 2781
e 9926 18239 2782
e 4036 5239 2783
e 2329 17902 2783
e 3364 8959 2783
e 8386 10995 2783
e 7555 9611 2784
e 9558 17288 2784
e 5062 6953 2784
e 864 1662 2785
e 10060 12556 2786
e 7910 10856 2786
e 8996 17549 2787
e 18233 19074 2787
e 6169 18663 2787
e 10153 16605 2788
e 8873 9603 2788
e 16448 16609 2788
e 6912 7900 2788
e 3205 11279 2788
e 4094 12732 2789
e 2135 12618 2790
e 9261 16847 2790
e 10921 17309 2790
e 9935 10365 2790
e 6845 9162 2791
e 1409 2220 2791
e 4471 8372 2791
e 2798 3058 2792
e 13516 16479 2792
e 3095 8651 2793
e 7334 9462 2793
e 3593 4492 2793
e 8402 19206 2793
e 16541 19507 2793
e 2223 9436 2794
e 3222 8225 2794
e 9676 12457 2794
e 10465 10654 2794
e 914 3020 2795
e 387 8628 2795
e 15734 15778 2795
e 999 7989 2796
e 216 11197 2796
e 6041 12563 2796
e 7030 15094 2797
e 21 1976 2797
e 12110 12811 2797
e 224 547 2797
e 6809 13085 2797
e 2956 16532 2798
e 12287 15838 2798
e 2739 17442 2798
e 671 14348 2798
e 132 8754 2798
e 1399 18822 2798
e 5869 15407 2799
e 15962 18728 2799
e 2994 9882 2799
e 3379 13367 2800
e 16604 16678 2800
e 4472 15860 2801
e 2816 14347 2801
e 8929 15330 2801
e 2908 8647 2801
e 11087 19763 2802
e 14257 15147 2802
e 6662 19716 2804
e 126 10445 2804
e 546 7685 2804
e 11891 16090 2804
e 6909 18438 2805
e 17250 18696 2805
e 1219 16185 2805
e 5905 12020 2805
e 1247 2546 2805
e 378 3543 2806
e 3530 15362 2806
e 9880 16228 2806
e 5433 5452 2806
e 4765 12514 2807
e 4329 13874 2807
e 14127 16019 2807
e 293 8085 2808
e 3062 5046 2808
e 802 15166 2808
e 14652 16125 2808
e 3180 5310 2810
e 794 6469 2811
e 3277 4964 2811
e 1809 2354 2813
e 1790 9778 2813
e 1210 2697 2814
e 404 13725 2814
e 7038 10320 2815
e 14456 18140 2815
e 7901 17943 2816
e 8277 12989 2816
e 12009 18804 2816
e 6422 12124 2817
e 3168 11129 2818
e 6678 19423 2818
e 11937 12179 2818
e 13 1213 2819
e 4748 7290 2819
e 9158 12108 2819
e 8839 18266 2820
e 3759 5464 2820
e 10107 19053 2820
e 13784 16730 2820
e 8542 12465 2821
e 1330 15120 2822
e 6028 6656 2822
e 4814 16195 2822
e 10173 15258 2823
e 1803 9661 2823
e 348 2141 2823
e 13695 14391 2824
e 2973 10166 2824
e 19282 19529 2825
e 838 11103 2825
e 1282 19660 2825
e 10536 17919 2826
e 2987 16240 2826
e 6339 7600 2827
e 15971 16999 2827
e 9099 11122 2827
e 7989 8841 2829
e 8858 11570 2829
e 8424 10468 2830
e 1182 1857 2830
e 2802 8380 2830
e 14071 15587 2831
e 10696 14841 2831
e 6187 6619 2832
e 120 872 2832
e 2033 15756 2832
e 1287 2019 2833
e 1454 7147 2833
e 9323 10586 2834
e 7138 11456 2834
e 10197 12939 2834
e 12652 14799 2835
e 751 6571 2835
e 2814 5211 2836
e 14894 15186 2836
e 11006 16013 2836
e 10509 14544 2836
e 356 17466 2836
e 1525 6767 2837
e 4619 9295 2837
e 7152 19727 2837
e 1147 5779 2838
e 10949 16429 2838
e 6632 10793 2838
e 588 18419 2839
e 1035 3608 2839
e 6218 15774 2839
e 8634 15020 2839
e 14869 15910 2840
e 3007 17740 2840
e 641 15841 2841
e 5383 12590 2842
e 6433 9754 2842
e 9556 12511 2842
e 992 9990 2843
e 566 17798 2843
e 6132 8928 2843
e 6734 13367 2844
e 4602 18252 2844
e 213 16556 2844
e 9493 18882 2845
e 9713 17218 2845
e 6660 9655 2846
e 10838 19538 2846
e 14247 14585 2846
e 6944 19723 2847
e 332 17753 2847
e 2657 14177 2848
e 4191 18502 2848
e 4342 4498 2848
e 10619 16035 2849
e 5858 9214 2850
e 8250 16128 2850
e 1052 10355 2850
e 7647 8717 2851
e 4892 18447 2852
e 636 11407 2852
e 875 2813 2852
e 4105 10124 2853
e 3464 17937 2854
e 794 8832 2854
e 1922 10709 2855
e 4184 12125 2856
e 1217 1876 2857
e 4729 13113 2857
e 869 17407 2857
e 8517 10470 2857
e 138 13172 2858
e 9840 19839 2858
e 11029 12686 2859
e 10242 18244 2859
e 5322 12762 2859
e 9047 19702 2859
e 3012 4987 2859
e 944 4952 2859
e 10844 17632 2859
e 726 1927 2860
e 4928 10603 2860
e 3631 5267 2861
e 12644 15686 2861
e 5969 19290 2862
e 13837 14631 2862
e 2721 9972 2863
e 4608 13925 2863
e 16911 17357 2863
e 8706 15235 2863
e 1124 3936 2864
e 5870 17617 2864
e 4792 16700 2865
e 5679 10144 2865
e 2600 10218 2865
e 10994 13514 2865
e 129 1508 2866
e 7018 17095 2866
e 5547 13757 2866
e 13841 15763 2866
e 5157 9440 2867
e 3745 13554 2867
e 5358 16396 2867
e 7054 7601 2867
e 2171 13517 2867
e 8109 11226 2868
e 3206 11173 2868
e 7851 8043 2868
e 5096 5477 2868
e 11005 12478 2868
e 6996 15883 2869
e 6215 8090 2870
e 14674 18786 2870
e 5523 11356 2870
e 10391 13129 2871
e 14959 15587 2871
e 1353 7699 2871
e 1889 13878 2872
e 11835 19125 2872
e 7138 13554 2873
e 3705 4813 2873
e 441 4752 2874
e 5453 12335 2874
e 10226 15450 2875
e 14091 14153 2876
e 2793 15586 2876
e 1807 7312 2876
e 14856 15249 2876
e 8506 19896 2876
e 6687 7707 2876
e 5440 7633 2877
e 17496 19609 2877
e 1109 2437 2878
e 7323 17571 2878
e 8462 18160 2878
e 6551 14657 2878
e 7069 10003 2879
e 7864 13487 2879
e 11884 19734 2879
e 6107 13754 2881
e 8703 17283 2881
e 1831 2718 2881
e 4325 16383 2882
e 8262 12999 2882
e 1929 3892 2882
e 6679 15821 2883
e 11061 15189 2883
e 5253 8869 2883
e 11152 11823 2884
e 2317 5220 2884
e 5343 13576 2886
e 15141 19378 2886
e 6642 15479 2887
e 9202 18212 2888
e 6727 12253 2888
e 9844 10278 2889
e 3484 4771 2889
e 15375 15592 2890
e 6485 14348 2891
e 4558 5823 2891
e 1407 9416 2892
e 3291 13080 2892
e 6348 13985 2893
e 9486 18550 2893
e 9763 11991 2894
e 9367 12627 2895
e 1699 5253 2895
e 6221 6931 2896
e 10124 13781 2896
e 2957 6482 2897
e 1258 1844 2897
e 9760 12842 2898
e 7766 8966 2899
e 10503 18456 2899
e 8486 17236 2899
e 1636 4961 2899
e 4688 14940 2899
e 8980 14850 2900
e 3122 19796 2900
e 236 1261 2901
e 6863 17965 2901
e 2029 3587 2901
e 8498 17220 2902
e 5622 9110 2902
e 7799 8579 2902
e 7442 16201 2902
e 1379 2304 2903
e 4985 6899 2903
e 4732 10342 2904
e 2397 14393 2904
e 6471 10025 2904
e 1185 2942 2904
e 9632 15978 2904
e 12055 14012 2904
e 5270 19921 2906
e 9634 15541 2907
e 13652 17757 2907
e 1663 1948 2907
e 8322 11742 2908
e 12278 16640 2908
e 16521 17855 2908
e 12756 19346 2909
e 2297 4844 2909
e 1870 14554 2909
e 3094 18037 2909
e 2699 8242 2910
e 7216 8894 2910
e 6649 12327 2911
e 11693 18978 2911
e 5469 16676 2912
e 4150 13598 2913
e 13863 18312 2913
e 3294 6994 2914
e 6031 18423 2914
e 2674 6147 2914
e 6513 7930 2914
e 9927 19938 2915
e 6805 11074 2915
e 656 14596 2916
e 8588 15074 2916
e 7143 13825 2917
e 1229 1376 2917
e 1799 12869 2918
e 5108 6182 2918
e 13141 17163 2918
e 5038 15220 2918
e 613 9822 2918
e 7039 11011 2918
e 9694 18432 2919
e 6834 9203 2920
e 4252 6080 2920
e 3287 3338 2921
e 4147 13256 2922
e 7367 8533 2922
e 8629 9704 2922
e 1651 11835 2922
e 888 14683 2922
e 11759 13783 2923
e 3288 17717 2923
e 4428 6617 2923
e 8147 15838 2923
e 10868 14976 2924
e 1096 4767 2924
e 697 1849 2924
e 3954 7792 2924
e 32 10378 2925
e 4881 18031 2925
e 7489 16937 2925
e 15506 19452 2925
e 927 5830 2925
e 6600 15143 2926
e 5521 14942 2926
e 4041 12881 2928
e 4393 8382 2928
e 1895 2742 2929
e 5793 11453 2929
e 8579 11846 2929
e 8910 15671 2929
e 2434 7434 2930
e 3216 4226 2931
e 12053 19435 2931
e 1527 11446 2932
e 17974 19768 2932
e 13595 18330 2933
e 13560 19364 2933
e 568 19148 2933
e 3060 8962 2934
